time,frequency,confidence
5.660,657.608,0.096135
5.670,632.945,0.069841
5.680,633.350,0.192056
5.690,623.268,0.100433
5.700,585.346,0.097374
5.710,592.225,0.098821
5.720,396.234,0.101797
5.730,396.451,0.177982
5.740,396.868,0.140563
5.750,397.703,0.120148
5.760,398.238,0.101680
5.770,594.418,0.097241
5.780,595.647,0.092894
5.790,650.031,0.086042
5.800,603.455,0.059892
5.810,602.352,0.032321
5.820,331.420,0.037785
5.830,416.119,0.066246
5.840,646.880,0.109840
5.850,651.340,0.149743
5.860,658.648,0.099594
5.870,595.892,0.049476
5.880,431.318,0.044182
5.890,400.388,0.089778
5.900,400.977,0.068425
5.910,646.782,0.134644
5.920,635.810,0.185399
5.930,583.863,0.139633
5.940,585.439,0.152415
5.950,593.904,0.139417
5.960,595.089,0.147764
5.970,590.869,0.147321
5.980,777.605,0.106431
5.990,588.958,0.059383
6.000,597.830,0.066699
6.010,309.232,0.021964
6.020,321.800,0.030713
6.030,323.192,0.030233
6.040,331.659,0.025026
6.050,428.871,0.034720
6.060,429.357,0.131475
6.070,329.613,0.073982
6.080,1975.075,0.064196
6.090,657.328,0.099125
6.100,646.747,0.145971
6.110,578.825,0.132739
6.120,582.996,0.193185
6.130,584.555,0.141536
6.140,536.589,0.131063
6.150,593.022,0.119602
6.160,590.351,0.148869
6.170,651.329,0.129358
6.180,652.874,0.082228
6.190,601.296,0.076488
6.200,600.569,0.042984
6.210,322.917,0.035942
6.220,304.575,0.050419
6.230,334.153,0.060901
6.240,330.752,0.094766
6.250,330.339,0.080412
6.260,328.468,0.079869
6.270,416.720,0.103623
6.280,645.355,0.171623
6.290,637.766,0.209434
6.300,631.215,0.113535
6.310,584.744,0.110452
6.320,593.679,0.105690
6.330,396.129,0.137456
6.340,393.817,0.146611
6.350,584.943,0.100156
6.360,593.376,0.114699
6.370,597.155,0.058521
6.380,327.144,0.032158
6.390,323.330,0.045169
6.400,323.432,0.055520
6.410,330.936,0.048647
6.420,331.994,0.046429
6.430,429.056,0.077228
6.440,429.094,0.108338
6.450,400.075,0.082195
6.460,636.095,0.096669
6.470,633.423,0.074388
6.480,585.102,0.128657
6.490,586.015,0.153437
6.500,589.353,0.108062
6.510,584.400,0.104101
6.520,585.135,0.088282
6.530,651.962,0.108832
6.540,598.054,0.072114
6.550,597.069,0.065727
6.560,658.546,0.046334
6.570,413.724,0.067387
6.580,656.283,0.049981
6.590,649.712,0.124994
6.600,582.815,0.099129
6.610,589.228,0.107261
6.620,596.588,0.079155
6.630,596.886,0.066939
6.640,601.097,0.054523
6.650,415.910,0.046720
6.660,494.225,0.050736
