time,frequency,confidence
5.620,339.874,0.017443
5.630,429.343,0.044609
5.640,429.520,0.098445
5.650,328.724,0.093558
5.660,328.188,0.103647
5.670,327.185,0.085267
5.680,635.309,0.075386
5.690,579.119,0.095817
5.700,584.016,0.150125
5.710,592.193,0.118596
5.720,592.177,0.084879
5.730,398.736,0.100475
5.740,594.575,0.106434
5.750,595.517,0.099268
5.760,653.195,0.097223
5.770,597.959,0.071857
5.780,597.591,0.070897
5.790,602.152,0.043139
5.800,415.680,0.044701
5.810,327.698,0.052525
5.820,646.050,0.086851
5.830,645.744,0.126579
5.840,650.444,0.100721
5.850,597.948,0.064794
5.860,597.615,0.051414
5.870,430.369,0.062727
5.880,398.265,0.092716
5.890,1975.395,0.056595
5.900,656.792,0.057660
5.910,646.463,0.150763
5.920,578.287,0.115115
5.930,583.464,0.186584
5.940,585.122,0.137872
5.950,583.336,0.115227
5.960,588.774,0.116815
5.970,595.965,0.085015
5.980,598.858,0.044552
5.990,331.062,0.035441
6.000,343.201,0.051341
6.010,331.998,0.076716
6.020,331.335,0.082078
6.030,330.269,0.098346
6.040,327.433,0.080458
6.050,324.718,0.058149
6.060,578.998,0.077268
6.070,586.146,0.171335
6.080,596.315,0.174776
6.090,650.674,0.168292
6.100,590.825,0.155397
6.110,587.993,0.035593
6.120,97.430,0.019658
6.130,243.434,0.056080
6.140,536.938,0.035499
6.150,304.814,0.044632
6.160,304.623,0.066081
6.170,333.148,0.079579
6.180,328.151,0.088735
6.190,324.911,0.077137
6.200,324.944,0.041178
6.210,579.898,0.074199
6.220,593.038,0.150235
6.230,590.277,0.128259
6.240,589.559,0.088705
6.250,583.361,0.133162
6.260,582.723,0.157742
6.270,595.723,0.126248
6.280,598.243,0.067119
6.290,604.221,0.041026
6.300,324.189,0.041204
6.310,323.418,0.051842
6.320,324.592,0.060734
6.330,325.036,0.041520
6.340,537.997,0.072143
6.350,584.185,0.109185
6.360,592.018,0.107672
6.370,592.101,0.077315
6.380,398.160,0.111015
6.390,396.896,0.200651
6.400,535.981,0.179591
6.410,0.000,nan
6.420,0.000,nan
6.430,0.000,nan
6.440,0.000,nan
6.450,0.000,nan
6.460,0.000,nan
6.470,0.000,nan
6.480,0.000,nan
6.490,0.000,nan
6.500,0.000,nan
6.510,0.000,nan
6.520,0.000,nan
6.530,0.000,nan
6.540,0.000,nan
6.550,0.000,nan
6.560,0.000,nan
6.570,547.222,0.138559
6.580,546.568,0.115231
6.590,545.863,0.096532
6.600,545.402,0.093540
6.610,544.596,0.067873
6.620,542.073,0.036663
6.630,544.303,0.034069
6.640,548.660,0.031413
6.650,548.250,0.016973
6.660,548.460,0.029149
6.670,566.170,0.084113
6.680,573.528,0.146412
6.690,547.771,0.288355
6.700,552.259,0.534137
6.710,552.730,0.681933
6.720,552.956,0.755337
6.730,553.181,0.798737
6.740,554.102,0.831378
6.750,552.675,0.868840
6.760,552.288,0.882481
6.770,551.647,0.861555
6.780,550.672,0.844550
6.790,550.856,0.822069
6.800,550.766,0.862938
6.810,551.977,0.851908
6.820,552.631,0.843901
6.830,552.642,0.812284
6.840,553.716,0.757996
6.850,553.873,0.770392
6.860,554.668,0.813583
6.870,552.743,0.808222
6.880,553.286,0.781537
6.890,552.440,0.766545
6.900,552.513,0.684248
6.910,553.923,0.654678
6.920,552.222,0.674611
6.930,552.694,0.699318
6.940,555.353,0.686168
6.950,555.153,0.720698
6.960,554.886,0.706645
6.970,554.338,0.637708
6.980,554.366,0.574885
6.990,551.999,0.609158
7.000,550.560,0.639334
7.010,551.060,0.714679
7.020,552.471,0.744426
7.030,553.861,0.684578
7.040,556.975,0.594384
7.050,558.226,0.417131
7.060,556.157,0.319282
7.070,555.806,0.298934
7.080,557.254,0.487819
7.090,556.533,0.670861
7.100,555.831,0.735574
7.110,554.382,0.713928
7.120,552.820,0.617332
7.130,550.317,0.616546
7.140,550.696,0.570539
7.150,549.527,0.702576
7.160,545.971,0.764687
7.170,548.283,0.751983
7.180,551.148,0.712809
7.190,550.674,0.711809
7.200,549.002,0.711282
7.210,549.736,0.705886
7.220,552.105,0.674414
7.230,552.575,0.626457
7.240,557.426,0.554419
7.250,559.621,0.359414
7.260,579.245,0.203782
7.270,431.464,0.050434
7.280,1972.050,0.041804
7.290,1104.789,0.039177
7.300,555.847,0.133393
7.310,572.523,0.189818
7.320,574.510,0.275659
7.330,578.945,0.363209
7.340,578.084,0.301428
7.350,579.560,0.215078
7.360,582.613,0.158983
7.370,594.176,0.131867
7.380,582.473,0.138802
7.390,582.980,0.073029
7.400,1022.958,0.035514
7.410,1976.802,0.038205
7.420,657.329,0.044813
7.430,655.549,0.065145
7.440,644.864,0.102142
7.450,577.641,0.203494
7.460,581.623,0.264070
7.470,583.299,0.193245
7.480,582.797,0.159950
7.490,583.535,0.171603
7.500,582.250,0.166705
7.510,552.354,0.249082
7.520,557.673,0.257270
7.530,547.125,0.123572
7.540,465.463,0.047794
7.550,303.735,0.050810
7.560,333.350,0.049115
7.570,327.650,0.051089
7.580,538.853,0.044905
7.590,577.141,0.103000
7.600,584.694,0.185157
7.610,594.553,0.179061
7.620,596.267,0.134615
7.630,578.316,0.144789
7.640,583.959,0.087661
7.650,400.876,0.060669
7.660,1973.098,0.044085
7.670,548.595,0.044197
7.680,549.225,0.117489
7.690,555.742,0.196650
7.700,570.803,0.244877
7.710,579.490,0.232525
7.720,582.666,0.241499
7.730,583.273,0.178622
7.740,576.877,0.150372
7.750,575.545,0.156065
7.760,554.359,0.265653
7.770,559.868,0.479611
